"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.i1","Answer.i2","Answer.i3","Approve","Reject"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","21T4IXKO2L92PFS31NO36OCCF0DDCU","A3NLGYI5MU5IVX","Approved","Fri Apr 13 09:52:30 GMT 2012","Fri Apr 13 09:53:01 GMT 2012","Fri Apr 20 02:53:01 PDT 2012","Fri Apr 13 11:12:26 PDT 2012","","","31","100% (1/1)","100% (1/1)","100% (1/1)","Gardening","Painting","Modelling"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","22EEZZ2MIKMNHVOW0FU81WWXI3UO7A","A1BR4BW8VFDA5C","Approved","Fri Apr 13 14:42:39 GMT 2012","Fri Apr 13 14:42:57 GMT 2012","Fri Apr 20 07:42:57 PDT 2012","Fri Apr 13 11:12:33 PDT 2012","","","18","100% (1/1)","100% (1/1)","100% (1/1)","cooking","reading","sports"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","22FTL0XULRGN1CZAD34XDFP7N653P2","A2RONPD9UC564I","Rejected","Fri Apr 13 13:31:26 GMT 2012","Fri Apr 13 13:32:18 GMT 2012","Fri Apr 20 06:32:18 PDT 2012","","Fri Apr 13 10:23:07 PDT 2012","URL is spam link","52","0% (0/1)","0% (0/1)","0% (0/1)","http://partner37.mydomainadvisor.com/search.php?pr=vmn&id=blekkotb&v=1_0_1_32&ent=antiphishing_dn&q=www.asunilands.com","",""
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","22IV66RLPHITBIB31CBIE2NJQ237F7","A24HU5FJL1FIRI","Approved","Fri Apr 13 05:59:40 GMT 2012","Fri Apr 13 06:00:04 GMT 2012","Thu Apr 19 23:00:04 PDT 2012","Fri Apr 13 11:12:32 PDT 2012","","","24","100% (1/1)","100% (1/1)","100% (1/1)","Drawing","Travelling","Singing"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","23MHYW2GTP9RI88CN3S6HYSOF72SNM","A1V4JB3UVUTTZC","Approved","Fri Apr 13 12:48:19 GMT 2012","Fri Apr 13 12:49:06 GMT 2012","Fri Apr 20 05:49:06 PDT 2012","Fri Apr 13 11:12:25 PDT 2012","","","47","100% (1/1)","100% (1/1)","100% (1/1)","Horseriding","Photography","reading"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","2418JHSTLB3L8GRQ0ZFBREJREVGGS2","A7EKK6FT7LVSF","Approved","Fri Apr 13 14:57:24 GMT 2012","Fri Apr 13 14:57:54 GMT 2012","Fri Apr 20 07:57:54 PDT 2012","Fri Apr 13 11:12:25 PDT 2012","","","30","100% (1/1)","100% (1/1)","100% (1/1)","racquetball","graphic design","fitness"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","245D8XMB3Q3971RDLAF614EVSTWRGO","A3HMBHM8HJLKRD","Approved","Fri Apr 13 11:30:23 GMT 2012","Fri Apr 13 11:31:17 GMT 2012","Fri Apr 20 04:31:17 PDT 2012","Fri Apr 13 11:12:36 PDT 2012","","","54","100% (1/1)","100% (1/1)","100% (1/1)","reading","quilting","painting"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","24DRGNTBJ3MMLYLMGOE6AKHB9MG9VA","A2717N1N2OYB28","Approved","Fri Apr 13 15:11:10 GMT 2012","Fri Apr 13 15:11:44 GMT 2012","Fri Apr 20 08:11:44 PDT 2012","Fri Apr 13 11:12:30 PDT 2012","","","34","100% (1/1)","100% (1/1)","100% (1/1)","Lovely handi crafts","Perfumes","love birds"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","24FU8LZ6R70GDSPF4PA33E7WSSUM6T","A2JWZ3NDNMKQ82","Approved","Fri Apr 13 07:11:00 GMT 2012","Fri Apr 13 07:11:15 GMT 2012","Fri Apr 20 00:11:15 PDT 2012","Fri Apr 13 11:12:25 PDT 2012","","","15","100% (1/1)","100% (1/1)","100% (1/1)","swimming","new gadgets","horse riding"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","24FU8LZ6R70GDSPF4PA33E7WSSV6ME","A1OSVWUU1NOQ84","Approved","Fri Apr 13 05:02:00 GMT 2012","Fri Apr 13 05:02:47 GMT 2012","Thu Apr 19 22:02:47 PDT 2012","Fri Apr 13 11:12:33 PDT 2012","","","47","100% (1/1)","100% (1/1)","100% (1/1)","LISTENING MUSIC","PLAYING GAMES","HOUSE WORK"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","25CCJ011K274R8PRHDX1GN46UXGCAR","A1Z4KRKZNX5WIT","Approved","Fri Apr 13 05:47:27 GMT 2012","Fri Apr 13 05:47:59 GMT 2012","Thu Apr 19 22:47:59 PDT 2012","Fri Apr 13 11:12:38 PDT 2012","","","32","100% (1/1)","100% (1/1)","100% (1/1)","camping","guitars","boating"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","25CCJ011K274R8PRHDX1GN46UXHACQ","A30F1MXKU2V3T9","Approved","Fri Apr 13 07:59:55 GMT 2012","Fri Apr 13 08:00:14 GMT 2012","Fri Apr 20 01:00:14 PDT 2012","Fri Apr 13 11:12:28 PDT 2012","","","19","100% (1/1)","100% (1/1)","100% (1/1)","video games","soccer","frisbee"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","25IVJ8EBDPGFT7BJGDQ9ZNDWIOWF0E","A1MTN7607138JP","Approved","Fri Apr 13 05:24:58 GMT 2012","Fri Apr 13 05:26:27 GMT 2012","Thu Apr 19 22:26:27 PDT 2012","Fri Apr 13 11:12:27 PDT 2012","","","89","100% (1/1)","100% (1/1)","100% (1/1)","sewing, home decor, tanning","backpacking","children"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","25OAVKI62NJQA2N9QQ0QP6BKLCWKS8","A39YS3WYIV71KQ","Approved","Fri Apr 13 05:24:55 GMT 2012","Fri Apr 13 05:25:52 GMT 2012","Thu Apr 19 22:25:52 PDT 2012","Fri Apr 13 11:12:33 PDT 2012","","","57","100% (1/1)","100% (1/1)","100% (1/1)","Reading","Listening to music","Playing Cricket"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","25OAVKI62NJQA2N9QQ0QP6BKLCXSKH","A25FE9UABIQQNY","Approved","Fri Apr 13 12:39:10 GMT 2012","Fri Apr 13 12:39:36 GMT 2012","Fri Apr 20 05:39:36 PDT 2012","Fri Apr 13 11:12:26 PDT 2012","","","26","100% (1/1)","100% (1/1)","100% (1/1)","Photography","Painting","Gardening"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","26KBRI8IUB2Y2AOQ89KLJ3L0FBLH50","A1GABHESSO57DX","Approved","Fri Apr 13 10:01:13 GMT 2012","Fri Apr 13 10:02:30 GMT 2012","Fri Apr 20 03:02:30 PDT 2012","Fri Apr 13 11:12:30 PDT 2012","","","77","100% (1/1)","100% (1/1)","100% (1/1)","driving,internet surfing,games","lord shiva and his parents","gardening,cooking"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","26Q2AOO2GMMEOP4NH93MEIAA2SH665","A1EM5AR6SZDVM9","Approved","Fri Apr 13 13:17:25 GMT 2012","Fri Apr 13 13:19:20 GMT 2012","Fri Apr 20 06:19:20 PDT 2012","Fri Apr 13 11:12:38 PDT 2012","","","115","100% (1/1)","100% (1/1)","100% (1/1)","gardening, reading,, woodworking, and writing","sewing, walking, playing with animals,","knitting, and cooking"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","26UDIPDOBDDPGQZ3BB4DGXMB3Q4B0S","A15BQEZZAOJO24","Approved","Fri Apr 13 11:28:19 GMT 2012","Fri Apr 13 11:28:40 GMT 2012","Fri Apr 20 04:28:40 PDT 2012","Fri Apr 13 11:12:32 PDT 2012","","","21","100% (1/1)","100% (1/1)","100% (1/1)","sewing","drawing","photographing"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","27CO2L92HECWI7DAP53CN0CP5K0GHI","A46F4OUMZT6F4","Approved","Fri Apr 13 15:58:43 GMT 2012","Fri Apr 13 15:59:17 GMT 2012","Fri Apr 20 08:59:17 PDT 2012","Fri Apr 13 11:12:38 PDT 2012","","","34","100% (1/1)","100% (1/1)","100% (1/1)","Harley Davidson","the color pink","adult beverages"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","27CO2L92HECWI7DAP53CN0CP5KZHGI","A1789M8O3GTWGZ","Approved","Fri Apr 13 11:27:33 GMT 2012","Fri Apr 13 11:28:20 GMT 2012","Fri Apr 20 04:28:20 PDT 2012","Fri Apr 13 11:12:38 PDT 2012","","","47","100% (1/1)","100% (1/1)","100% (1/1)","soccer","PC gaming","tech gadgets"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","27EB3Q39Z0B62U4DKL5V0TVRKGRKVE","AO23DKI6107TH","Approved","Fri Apr 13 13:54:36 GMT 2012","Fri Apr 13 13:55:12 GMT 2012","Fri Apr 20 06:55:12 PDT 2012","Fri Apr 13 11:12:33 PDT 2012","","","36","100% (1/1)","100% (1/1)","100% (1/1)","playin g cricket","reading books","swimming"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","27UQ45UUKQOYOOY3S4J8WG0107TVDB","AM432NSEUFPTB","Approved","Fri Apr 13 04:36:42 GMT 2012","Fri Apr 13 04:37:04 GMT 2012","Thu Apr 19 21:37:04 PDT 2012","Fri Apr 13 11:12:32 PDT 2012","","","22","100% (1/1)","100% (1/1)","100% (1/1)","rock climbing","fishing","camping"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","280E4BLYHVI4CP89B2L8LNEZSBBU0S","A3E1QQKFPLFV8W","Approved","Fri Apr 13 06:51:56 GMT 2012","Fri Apr 13 06:52:06 GMT 2012","Thu Apr 19 23:52:06 PDT 2012","Fri Apr 13 11:12:35 PDT 2012","","","10","100% (1/1)","100% (1/1)","100% (1/1)","painting","horse riding","trekking"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","280E4BLYHVI4CP89B2L8LNEZSBC0UZ","A3GHR56ZD56XRD","Approved","Fri Apr 13 04:37:58 GMT 2012","Fri Apr 13 04:39:04 GMT 2012","Thu Apr 19 21:39:04 PDT 2012","Fri Apr 13 11:12:25 PDT 2012","","","66","100% (1/1)","100% (1/1)","100% (1/1)","Role playing games","Unusual dice sets","Buffalo Bills football team"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","280TNKIMZSM5SGXZT5D0XGVF3INCZS","ACS62XDG6GAV4","Approved","Fri Apr 13 07:42:33 GMT 2012","Fri Apr 13 07:43:30 GMT 2012","Fri Apr 20 00:43:30 PDT 2012","Fri Apr 13 11:12:36 PDT 2012","","","57","100% (1/1)","100% (1/1)","100% (1/1)","Reading","Biking","Watching movies"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","28F5F3Q0JG5T6N3JNF24HF9SSSJHD8","A2S2KBNZJGQAXK","Approved","Fri Apr 13 11:16:53 GMT 2012","Fri Apr 13 11:17:30 GMT 2012","Fri Apr 20 04:17:30 PDT 2012","Fri Apr 13 11:12:27 PDT 2012","","","37","100% (1/1)","100% (1/1)","100% (1/1)","Music","cricket","driving"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","28IS1CSTMOFXZE8B9TSE6DNXJFNROB","A3C3PNU7UAYT74","Approved","Fri Apr 13 12:05:47 GMT 2012","Fri Apr 13 12:06:04 GMT 2012","Fri Apr 20 05:06:04 PDT 2012","Fri Apr 13 11:12:31 PDT 2012","","","17","100% (1/1)","100% (1/1)","100% (1/1)","bicycles","trains","trucks"
"25DR14IXKO2LH3XL3D1653YOCCGBAN","2QS6KW4ZMAZHPS7S67ROVNVRH1L8H7","List 3 things that someone you know likes","List someone's interests as though you were considering buying a gift for this person.","data collection, people you know, lists, list","$0.02","Fri Apr 13 04:22:46 GMT 2012","100","Department:Survey","120","604800","Fri Apr 20 04:22:46 GMT 2012","","","28L3DHJHP4BDLLWBPPIS59X3G373WW","A1434R69YV3Y3I","Approved","Fri Apr 13 05:32:46 GMT 2012","Fri Apr 13 05:33:00 GMT 2012","Thu Apr 19 22:33:00 PDT 2012","Fri Apr 13 11:12:32 PDT 2012","","","14","100% (1/1)","100% (1/1)","100% (1/1)","cooking","eating","gambling"
